age,revenu_annuel,montant_credit,duree_mois,anciennete_emploi,nb_credits_en_cours,taux_endettement,historique,type_credit,defaut
49,20100,14400,60,12.8,0,14.3,neutre,auto,0
29,74400,32500,48,1.5,3,10.9,bon,immobilier,0
66,46700,12100,84,1.6,2,3.7,neutre,personnel,0
56,35800,165900,240,10.7,2,23.2,mauvais,immobilier,0
60,27400,38300,48,7.1,4,34.9,neutre,revolving,0
41,42100,24300,12,2.9,4,57.7,neutre,auto,0
43,59600,21900,60,4.5,3,7.3,mauvais,auto,0
51,24000,18300,24,0.5,5,38.1,bon,immobilier,0
59,36200,15800,24,1.0,1,21.8,neutre,immobilier,0
62,56100,15500,60,1.9,0,5.5,mauvais,personnel,0
20,15000,87100,24,5.0,1,80.0,bon,auto,0
53,35300,18300,24,2.1,0,25.9,bon,immobilier,0
25,29300,6100,48,9.8,5,5.2,bon,personnel,0
34,34000,11900,48,3.1,3,8.8,mauvais,auto,1
61,28300,51500,180,0.3,2,12.1,mauvais,revolving,0
32,38900,22500,36,0.0,2,19.3,mauvais,immobilier,0
59,95000,24500,48,4.4,0,6.4,bon,personnel,0
43,30900,61000,84,4.9,3,28.2,neutre,immobilier,1
31,42000,15600,120,3.3,5,3.7,bon,immobilier,0
36,98500,41900,36,0.9,0,14.2,mauvais,immobilier,0
46,27600,16900,60,3.4,1,12.2,mauvais,revolving,1
58,90000,40300,60,5.3,4,9.0,neutre,immobilier,0
50,36400,20500,36,5.1,4,18.8,bon,personnel,0
66,88500,22700,24,10.4,1,12.8,mauvais,revolving,1
63,52800,47800,60,9.4,0,18.1,mauvais,auto,0
57,42300,45400,36,1.6,4,35.8,mauvais,personnel,0
50,35100,24000,36,2.0,1,22.8,bon,personnel,0
34,26600,19300,60,1.1,4,14.5,bon,immobilier,0
40,37700,82400,36,3.0,2,72.9,bon,immobilier,0
25,56900,40600,36,0.2,5,23.8,bon,auto,0
38,36100,20500,48,8.1,5,14.2,mauvais,personnel,1
66,31000,17000,120,0.1,0,5.5,bon,personnel,1
41,32000,55100,84,9.4,4,24.6,neutre,personnel,1
25,59600,29200,36,22.5,4,16.3,mauvais,revolving,1
52,67000,24000,36,5.2,1,11.9,bon,personnel,0
68,26000,29200,240,3.2,5,5.6,bon,immobilier,0
63,26000,34100,60,13.5,4,26.2,neutre,revolving,0
33,43900,25900,60,3.0,1,11.8,bon,personnel,0
42,77900,62500,24,10.4,4,40.1,bon,revolving,0
46,64400,65000,24,2.1,4,50.5,neutre,auto,1
32,19400,39000,36,5.6,3,67.0,bon,personnel,0
33,31800,70400,120,0.1,5,22.1,neutre,revolving,0
31,22800,27100,180,6.9,3,7.9,mauvais,auto,0
69,31800,43600,36,8.8,1,45.7,bon,personnel,0
57,81000,54300,84,1.5,3,9.6,bon,auto,0
62,17800,54900,120,4.7,2,30.8,bon,immobilier,0
60,16200,51100,120,4.8,1,31.5,neutre,revolving,0
67,24000,41800,48,2.1,3,43.5,bon,immobilier,0
25,41900,105900,36,4.6,4,80.0,bon,auto,0
64,49500,18400,240,15.4,5,1.9,neutre,auto,0
23,45200,24100,36,1.7,4,17.8,bon,auto,0
43,65400,23200,36,9.3,2,11.8,neutre,personnel,0
49,15000,20800,36,3.9,5,46.2,mauvais,auto,1
37,65800,6700,60,9.2,5,2.0,bon,revolving,0
27,31100,70400,24,0.7,4,80.0,mauvais,revolving,1
29,52400,13100,60,3.5,4,5.0,bon,auto,0
61,18700,30300,180,3.6,4,10.8,bon,personnel,0
35,36400,9900,60,0.8,2,5.4,bon,revolving,1
35,40900,41500,240,1.5,4,5.1,neutre,personnel,0
66,64700,15500,180,3.6,2,1.6,neutre,auto,0
27,16400,12100,84,5.3,5,10.5,neutre,immobilier,0
65,36900,30800,60,1.3,5,16.7,bon,revolving,0
66,21100,16500,120,2.2,3,7.8,mauvais,immobilier,0
49,46800,18000,60,0.8,4,7.7,bon,immobilier,0
28,53600,30300,36,0.5,4,18.8,neutre,auto,0
27,69100,47100,180,31.1,3,4.5,bon,personnel,0
34,27800,15200,60,4.1,4,10.9,bon,immobilier,0
48,57700,13400,180,5.0,4,1.5,bon,auto,0
27,71700,27300,48,5.2,1,9.5,bon,personnel,0
42,16000,39200,36,0.8,0,80.0,bon,personnel,1
25,49300,74900,84,5.1,3,21.7,bon,auto,0
47,58600,12700,60,5.4,0,4.3,mauvais,revolving,0
21,31900,21500,48,6.8,4,16.8,mauvais,personnel,0
55,19800,61300,120,5.9,4,31.0,mauvais,immobilier,0
22,58200,107100,60,1.8,0,36.8,bon,personnel,0
29,19900,13400,12,15.6,1,67.3,bon,revolving,0
28,33200,16000,60,7.7,3,9.6,bon,immobilier,0
61,35600,35100,24,4.4,4,49.3,neutre,immobilier,0
22,51900,18000,48,4.9,0,8.7,mauvais,revolving,0
41,26500,15800,36,1.9,3,19.9,bon,auto,0
49,25800,31900,36,14.8,1,41.2,neutre,auto,0
45,38200,79600,240,3.7,2,10.4,bon,immobilier,0
54,60100,10800,24,1.0,2,9.0,neutre,immobilier,0
60,114000,76800,84,4.0,1,9.6,mauvais,personnel,0
39,17100,18000,60,5.4,1,21.1,neutre,immobilier,0
61,42500,34300,36,2.5,2,26.9,neutre,immobilier,0
35,21100,81900,180,2.9,4,25.9,bon,immobilier,0
69,60400,33800,36,1.7,1,18.7,bon,revolving,0
45,22700,21800,60,3.6,3,19.2,bon,auto,0
56,25900,44500,84,2.8,2,24.5,neutre,auto,0
63,27000,23800,84,3.7,1,12.6,neutre,auto,0
59,35000,38800,36,0.5,0,37.0,bon,immobilier,0
62,42700,23300,120,1.5,0,5.5,bon,immobilier,0
46,46300,49200,240,6.5,2,5.3,bon,immobilier,0
22,36200,10100,48,5.9,1,7.0,bon,personnel,0
44,18700,13200,60,1.4,4,14.1,bon,immobilier,0
29,52300,10000,48,1.6,3,4.8,mauvais,immobilier,0
64,35400,25900,48,1.5,0,18.3,bon,personnel,0
31,64900,9200,48,0.2,4,3.5,mauvais,revolving,0
31,25500,16600,36,13.9,2,21.7,bon,immobilier,0
32,16300,12400,60,10.7,3,15.2,bon,personnel,0
52,35700,75800,36,1.9,0,70.8,neutre,immobilier,0
48,69400,13400,12,14.1,0,19.3,bon,immobilier,0
67,39400,10900,48,1.9,0,6.9,mauvais,revolving,1
40,32900,32000,24,3.4,2,48.6,neutre,personnel,0
34,23500,87600,60,2.4,5,74.6,bon,auto,1
22,87500,24800,60,2.8,5,5.7,mauvais,personnel,1
20,21700,26200,24,7.7,4,60.4,bon,personnel,1
38,25300,66400,36,7.4,5,80.0,bon,personnel,1
66,48300,49700,12,5.9,4,80.0,mauvais,personnel,1
46,15000,36200,60,22.9,4,48.3,bon,revolving,0
64,68700,17900,36,5.5,2,8.7,neutre,personnel,0
25,49600,37000,84,6.7,1,10.7,bon,immobilier,0
24,56900,10400,60,0.7,3,3.7,mauvais,immobilier,0
61,48000,17400,48,1.9,0,9.1,bon,personnel,0
25,33500,73300,12,10.9,1,80.0,bon,immobilier,1
22,21300,66900,36,1.1,2,80.0,mauvais,auto,1
40,33900,36500,36,4.4,3,35.9,neutre,auto,0
66,22300,7000,36,0.8,2,10.5,neutre,immobilier,0
54,46300,11500,240,1.3,4,1.2,bon,personnel,0
24,54400,16700,36,12.1,4,10.2,neutre,immobilier,1
61,76000,23900,36,4.8,1,10.5,bon,personnel,0
62,43700,11200,120,3.7,0,2.6,bon,personnel,0
60,57700,22600,180,2.5,1,2.6,bon,personnel,0
65,31300,92700,48,0.2,5,74.0,bon,personnel,1
31,28600,35600,60,4.0,1,24.9,bon,revolving,0
68,46000,31400,24,13.9,4,34.1,neutre,immobilier,0
36,29900,13200,120,11.4,4,4.4,bon,personnel,0
60,41500,8500,60,2.1,5,4.1,bon,immobilier,0
48,21400,11400,48,3.9,5,13.3,neutre,immobilier,1
58,23400,8300,36,3.1,5,11.8,bon,immobilier,0
51,49900,28400,48,5.8,1,14.2,bon,immobilier,0
52,56600,35200,84,1.0,2,8.9,bon,personnel,0
50,22200,13700,24,15.5,2,30.9,bon,auto,0
58,50800,29800,60,0.2,3,11.7,neutre,immobilier,0
56,27800,75200,12,3.5,0,80.0,bon,revolving,0
26,36600,105900,84,1.2,5,41.3,bon,immobilier,0
61,73800,46100,36,3.7,3,20.8,bon,immobilier,0
46,54400,23800,180,2.9,1,2.9,bon,immobilier,0
36,54100,45100,48,4.3,0,20.8,bon,immobilier,0
45,94300,69300,48,6.6,0,18.4,bon,immobilier,0
68,25500,6600,48,3.8,2,6.5,bon,immobilier,0
62,22200,75900,60,6.1,1,68.4,neutre,revolving,1
61,25300,18400,36,0.3,0,24.2,bon,immobilier,0
43,32000,18500,48,9.1,2,14.5,bon,personnel,0
59,15000,21000,36,7.2,0,46.7,neutre,immobilier,0
39,32700,33700,36,3.4,3,34.4,bon,personnel,0
54,27700,12400,120,3.0,2,4.5,bon,immobilier,1
51,53700,22000,36,1.8,1,13.7,mauvais,revolving,1
32,43300,38900,120,3.8,2,9.0,bon,personnel,0
33,26900,31400,120,2.1,2,11.7,neutre,personnel,1
23,48800,35100,60,3.1,5,14.4,neutre,personnel,0
26,52100,21400,12,0.9,3,41.1,bon,immobilier,0
41,24700,43700,60,1.1,1,35.4,bon,auto,0
43,28400,56400,120,2.0,4,19.9,neutre,auto,0
28,15000,54000,48,9.0,1,80.0,bon,immobilier,1
40,21100,36300,36,0.2,1,57.3,bon,auto,0
50,25100,51900,36,3.8,4,68.9,mauvais,revolving,1
31,37700,49500,48,9.5,4,32.8,bon,personnel,0
36,22600,175200,24,4.6,0,80.0,neutre,immobilier,1
38,28100,63100,36,1.0,5,74.9,bon,auto,0
45,19700,25300,60,2.1,3,25.7,neutre,personnel,1
38,39600,14200,48,2.0,2,9.0,bon,immobilier,0
56,44900,22400,36,18.4,4,16.6,neutre,auto,0
36,44400,21300,180,1.2,3,3.2,bon,personnel,0
41,36500,38500,36,5.4,5,35.2,bon,personnel,1
38,16800,16500,24,1.0,0,49.1,neutre,auto,0
29,26600,62000,36,1.5,3,77.7,mauvais,personnel,1
54,29600,10200,36,4.5,4,11.5,bon,immobilier,1
31,29700,8600,60,4.6,0,5.8,bon,personnel,0
34,37700,24500,24,3.1,5,32.5,neutre,auto,0
59,74100,14900,120,3.1,2,2.0,bon,immobilier,0
67,54500,11200,120,10.6,0,2.1,mauvais,personnel,0
53,22200,17200,36,12.7,2,25.8,bon,revolving,0
65,51000,15800,84,5.1,5,4.4,bon,personnel,0
62,50000,27100,60,8.0,5,10.8,bon,revolving,0
44,24300,17400,120,4.4,0,7.2,bon,revolving,0
58,55500,18400,36,10.7,2,11.1,neutre,auto,0
36,33500,26800,60,1.2,5,16.0,bon,auto,0
43,17900,54700,24,22.7,0,80.0,mauvais,auto,0
46,45600,75300,12,6.0,3,80.0,bon,immobilier,0
68,40500,29800,120,0.1,3,7.4,neutre,personnel,0
62,32400,31500,36,1.0,2,32.4,neutre,personnel,0
44,35600,23700,48,8.1,1,16.6,bon,personnel,0
52,25300,37700,36,17.4,5,49.7,mauvais,immobilier,1
30,49300,35400,120,7.5,2,7.2,bon,personnel,1
60,35500,68100,48,7.8,3,48.0,neutre,immobilier,1
47,39500,7200,36,3.2,4,6.1,bon,personnel,0
46,43400,22800,60,17.0,0,10.5,bon,revolving,0
58,20400,34100,36,8.6,4,55.7,bon,personnel,0
51,23200,26400,36,0.1,4,37.9,bon,auto,0
23,15000,13900,60,5.8,1,18.5,mauvais,personnel,0
34,48200,10800,240,9.2,1,1.1,neutre,immobilier,0
28,19800,47300,84,10.9,3,34.1,mauvais,personnel,0
56,38800,15800,24,2.4,5,20.4,neutre,immobilier,0
21,43700,7900,36,2.5,5,6.0,neutre,personnel,0
30,49100,49000,84,5.1,0,14.3,mauvais,immobilier,0
49,19900,37100,36,2.9,3,62.1,bon,immobilier,0
54,35200,24800,84,1.8,2,10.1,mauvais,auto,0
45,83700,14200,48,6.5,4,4.2,bon,personnel,0
63,85600,24800,120,2.7,3,2.9,neutre,personnel,0
65,59500,63000,48,1.5,3,26.5,bon,revolving,0
26,43000,8700,180,2.7,3,1.3,bon,immobilier,0
67,22000,9000,48,0.9,0,10.2,bon,auto,0
50,52000,17300,84,3.6,3,4.8,mauvais,personnel,1
51,33600,26400,36,1.2,0,26.2,neutre,immobilier,0
24,48100,19000,60,0.7,2,7.9,bon,immobilier,0
51,26500,42200,36,8.9,3,53.1,mauvais,auto,0
56,33300,57700,12,5.9,4,80.0,mauvais,immobilier,0
49,39400,32700,48,6.9,5,20.7,neutre,auto,0
24,41100,39800,36,2.4,0,32.3,bon,personnel,0
46,46500,32500,240,1.6,3,3.5,bon,personnel,0
66,27200,27100,120,4.4,4,10.0,mauvais,personnel,0
56,18600,10900,84,5.6,1,8.4,bon,immobilier,0
26,81800,13100,48,3.1,0,4.0,bon,immobilier,0
67,126100,10400,36,6.3,5,2.7,bon,auto,0
67,45400,24200,36,2.1,5,17.8,neutre,auto,0
28,18700,31700,36,0.2,4,56.5,bon,personnel,1
60,24700,9800,60,2.4,4,7.9,mauvais,auto,1
40,46800,28300,120,1.0,1,6.0,neutre,revolving,0
49,71000,14600,36,2.1,4,6.9,mauvais,auto,0
42,19800,12700,12,3.8,5,64.1,bon,auto,0
59,34100,17400,24,4.2,1,25.5,bon,revolving,0
69,40100,12300,48,2.0,2,7.7,neutre,revolving,0
59,56000,41100,12,4.8,5,73.4,mauvais,immobilier,0
66,30600,23900,48,16.5,1,19.5,bon,immobilier,0
67,16600,47600,24,7.3,4,80.0,bon,immobilier,1
24,49500,19700,24,2.9,0,19.9,neutre,personnel,0
32,63700,20300,84,12.6,5,4.6,neutre,personnel,0
56,34800,99800,240,4.6,0,14.3,bon,immobilier,0
49,44500,8600,36,0.4,0,6.4,bon,immobilier,0
22,28600,66100,36,0.3,2,77.0,bon,immobilier,0
24,23800,85700,36,2.1,4,80.0,bon,auto,0
46,60700,46000,84,16.9,1,10.8,bon,auto,0
50,44100,21300,60,8.2,3,9.7,neutre,personnel,0
28,46400,73000,60,0.3,2,31.5,bon,personnel,0
28,77000,21500,60,17.5,5,5.6,bon,immobilier,0
26,21400,16400,180,6.4,2,5.1,bon,immobilier,0
48,27600,20500,12,0.2,2,74.3,bon,revolving,0
20,39300,18000,36,1.8,0,15.3,neutre,immobilier,0
48,27400,13900,48,0.2,1,12.7,neutre,personnel,0
43,53700,58500,48,2.4,0,27.2,neutre,personnel,0
43,33100,15700,24,0.6,5,23.7,bon,auto,0
53,22100,26400,120,18.3,2,11.9,bon,personnel,0
46,37500,9800,60,0.7,1,5.2,neutre,personnel,0
56,39500,27500,180,4.7,1,4.6,bon,personnel,0
58,58000,12000,180,0.4,4,1.4,bon,auto,0
66,44200,11800,60,1.9,3,5.3,neutre,auto,0
59,45700,24900,120,2.4,1,5.4,bon,personnel,0
45,42600,56400,84,2.4,1,18.9,bon,auto,0
44,33100,36600,48,0.9,5,27.6,bon,immobilier,0
31,25400,38400,60,1.9,0,30.2,bon,auto,0
49,42000,24600,240,2.6,3,2.9,mauvais,personnel,0
26,30700,21300,84,4.3,5,9.9,neutre,personnel,0
66,84500,46800,84,1.7,1,7.9,bon,auto,1
62,71000,18100,36,4.3,0,8.5,bon,immobilier,0
25,49800,48200,120,0.8,4,9.7,bon,revolving,0
59,43900,63900,48,3.1,5,36.4,neutre,auto,0
25,34800,14900,60,6.1,0,8.6,neutre,personnel,0
56,19300,16500,60,21.1,2,17.1,bon,immobilier,0
24,32600,18400,60,11.2,0,11.3,mauvais,personnel,0
44,38200,9600,36,4.6,5,8.4,neutre,auto,1
52,40700,19400,60,1.8,5,9.5,neutre,personnel,1
56,45900,66900,36,4.7,4,48.6,mauvais,revolving,1
40,57600,12900,36,3.8,1,7.5,bon,auto,0
66,25700,68000,24,4.7,4,80.0,bon,immobilier,0
58,25800,19900,60,3.9,1,15.4,bon,immobilier,1
30,75000,118200,24,5.1,0,78.8,bon,revolving,0
53,53400,16700,36,0.9,3,10.4,bon,revolving,0
56,29900,24300,120,6.5,5,8.1,mauvais,revolving,0
36,34400,14200,48,5.3,1,10.3,mauvais,auto,0
56,34500,16600,120,0.9,2,4.8,bon,immobilier,0
64,36900,68600,48,1.7,5,46.5,neutre,personnel,1
60,46000,37500,36,2.1,2,27.2,bon,personnel,0
58,129000,55300,84,11.2,4,6.1,bon,revolving,0
51,39900,10700,48,4.7,4,6.7,bon,revolving,0
33,50600,42500,240,2.4,5,4.2,neutre,personnel,0
59,15600,13600,36,4.3,2,29.1,neutre,personnel,0
38,28500,10500,120,15.8,5,3.7,neutre,auto,0
46,67100,31800,48,1.8,4,11.8,mauvais,immobilier,0
35,44400,31600,120,9.3,5,7.1,bon,immobilier,0
35,15000,27900,36,11.2,5,62.0,bon,revolving,0
27,50900,44500,60,2.8,2,17.5,bon,immobilier,0
68,94800,49600,24,2.7,4,26.2,mauvais,immobilier,1
27,15000,75300,120,6.0,4,50.2,bon,auto,1
24,77600,11700,36,1.8,0,5.0,bon,immobilier,0
66,15000,77000,48,4.2,5,80.0,mauvais,immobilier,1
47,58000,100500,60,0.8,4,34.7,bon,auto,0
41,36200,20800,48,5.0,4,14.4,bon,revolving,0
56,15000,8400,84,1.7,0,8.0,bon,revolving,0
39,45400,10200,60,2.0,5,4.5,bon,auto,0
26,64600,19500,24,10.1,5,15.1,neutre,personnel,1
56,43600,110200,84,2.2,5,36.1,mauvais,revolving,0
28,48700,27200,48,1.5,2,14.0,bon,auto,0
47,29600,17500,60,1.5,0,11.8,neutre,immobilier,0
67,15000,16700,36,2.2,4,37.1,bon,immobilier,0
66,51300,10700,48,5.8,3,5.2,neutre,immobilier,0
38,87100,49600,120,2.8,1,5.7,bon,auto,0
59,63900,25200,180,5.0,1,2.6,bon,personnel,0
50,15000,117000,180,4.6,4,52.0,bon,immobilier,1
43,17000,41800,84,10.6,5,35.1,mauvais,auto,1
26,23800,48100,24,0.9,3,80.0,bon,personnel,0
38,16400,22700,48,8.6,5,34.6,bon,immobilier,0
52,37100,12500,36,3.9,3,11.2,bon,immobilier,0
69,44200,14600,60,8.4,3,6.6,mauvais,immobilier,1
20,17800,10300,36,8.1,2,19.3,bon,personnel,0
55,53600,50900,240,2.6,0,4.7,mauvais,personnel,0
62,49000,20500,36,4.3,1,13.9,bon,immobilier,0
67,27600,52400,24,12.1,2,80.0,bon,immobilier,0
41,33300,29600,120,10.0,3,8.9,bon,revolving,0
25,15000,21900,36,2.0,1,48.7,bon,personnel,0
33,30800,11900,12,0.2,3,38.6,bon,personnel,0
62,36400,33200,60,5.1,3,18.2,bon,immobilier,0
63,39500,23100,240,2.4,3,2.9,bon,personnel,0
51,43900,50600,36,0.9,5,38.4,bon,personnel,0
26,41000,16300,48,2.4,1,9.9,neutre,auto,0
26,31800,41400,36,14.4,2,43.4,bon,immobilier,0
43,41900,84800,60,0.6,2,40.5,bon,personnel,1
49,59900,32600,36,2.7,4,18.1,mauvais,auto,0
21,34600,46600,60,0.1,3,26.9,neutre,personnel,0
54,42600,40100,48,7.2,4,23.5,neutre,personnel,0
47,33100,101600,180,0.8,3,20.5,bon,personnel,1
20,26300,34900,60,2.1,4,26.5,neutre,revolving,0
24,47200,43900,60,3.7,0,18.6,bon,personnel,1
42,27500,26200,48,0.9,0,23.8,bon,immobilier,0
56,44000,15600,36,11.8,3,11.8,bon,personnel,0
61,36800,11500,36,6.8,1,10.4,mauvais,immobilier,0
41,31200,65300,60,0.7,1,41.9,bon,personnel,1
34,30800,13300,36,14.5,1,14.4,bon,personnel,0
68,28200,45300,24,9.4,0,80.0,bon,immobilier,0
42,15900,36000,48,3.6,1,56.6,bon,auto,1
35,44000,51100,24,2.7,5,58.1,bon,immobilier,0
42,40800,18800,36,12.6,0,15.4,bon,immobilier,0
20,55500,15500,60,0.9,5,5.6,neutre,revolving,0
35,27800,35100,84,1.0,3,18.0,bon,personnel,1
45,93700,21900,36,5.9,4,7.8,neutre,immobilier,0
65,30000,11400,84,0.6,4,5.4,bon,personnel,0
56,23400,104500,12,0.2,0,80.0,bon,immobilier,0
59,22100,15500,240,4.3,1,3.5,bon,immobilier,0
47,15300,13400,60,3.6,5,17.5,bon,auto,0
25,78100,22700,48,3.2,3,7.3,bon,immobilier,0
39,72100,64700,60,14.9,2,17.9,bon,personnel,0
69,49000,5900,48,4.1,3,3.0,bon,revolving,0
22,23200,61000,48,5.6,2,65.7,neutre,personnel,0
63,89800,14200,48,0.2,0,4.0,mauvais,personnel,0
54,30500,32400,240,1.3,5,5.3,bon,revolving,0
34,31700,16800,120,7.5,1,5.3,bon,auto,0
58,74500,108500,60,2.3,5,29.1,bon,revolving,0
61,50500,29400,120,0.8,1,5.8,neutre,personnel,0
22,109200,16400,24,7.7,3,7.5,bon,personnel,0
25,41100,21800,60,4.8,2,10.6,bon,immobilier,0
53,29800,28600,48,5.5,5,24.0,neutre,personnel,0
69,26700,30500,36,0.5,3,38.1,neutre,auto,0
21,15000,36600,180,8.9,3,16.3,bon,personnel,0
53,31600,26900,120,1.7,1,8.5,neutre,personnel,0
26,64400,10300,180,0.3,5,1.1,bon,immobilier,0
52,49000,21200,60,12.8,0,8.7,bon,personnel,0
51,36700,41100,48,0.2,3,28.0,neutre,personnel,1
24,22100,16800,84,0.3,1,10.9,neutre,personnel,0
54,40700,43100,24,7.7,2,52.9,bon,personnel,0
64,60300,27500,120,21.4,0,4.6,bon,immobilier,0
63,45000,23100,12,0.9,4,51.3,bon,immobilier,0
21,39500,62100,120,2.4,4,15.7,mauvais,immobilier,0
32,24400,8000,84,5.4,4,4.7,bon,immobilier,0
32,56000,16800,24,2.8,4,15.0,mauvais,personnel,0
42,15000,63700,24,20.7,0,80.0,mauvais,personnel,0
27,44000,96900,48,26.9,4,55.1,bon,revolving,0
62,131300,133300,36,0.3,1,33.8,mauvais,personnel,0
58,17100,27900,120,3.8,3,16.3,bon,auto,0
60,32200,37100,36,10.4,3,38.4,bon,personnel,0
29,36200,47700,48,1.7,1,32.9,bon,auto,0
20,28800,65700,36,0.9,0,76.0,neutre,immobilier,0
65,61000,33500,24,1.3,0,27.5,mauvais,immobilier,1
34,46000,51400,36,2.3,2,37.2,bon,immobilier,0
52,39200,37100,120,7.8,3,9.5,bon,revolving,0
65,54100,38800,84,0.0,0,10.2,bon,auto,0
21,36600,14100,180,0.9,4,2.6,bon,immobilier,0
20,178100,21400,48,4.0,1,3.0,neutre,revolving,0
20,39200,18700,36,5.8,4,15.9,neutre,personnel,0
27,40000,11700,12,0.1,4,29.2,mauvais,auto,0
22,15400,8500,48,9.6,4,13.8,bon,revolving,1
60,27700,20000,12,0.8,1,72.2,bon,revolving,0
50,64500,22400,12,9.8,3,34.7,bon,personnel,0
69,18600,29000,60,5.3,4,31.2,neutre,auto,0
60,15000,39700,36,3.1,4,80.0,neutre,personnel,0
68,36900,30700,60,0.2,3,16.6,bon,auto,1
31,72100,22500,60,5.2,4,6.2,bon,immobilier,0
34,37100,14200,84,2.0,2,5.5,bon,immobilier,0
62,30700,49700,48,1.2,5,40.5,mauvais,personnel,0
32,15000,25100,84,20.0,4,23.9,neutre,personnel,0
22,45500,19900,48,5.4,0,10.9,neutre,personnel,0
53,50500,23600,24,1.7,4,23.4,bon,personnel,0
60,15000,16100,36,0.9,0,35.8,bon,personnel,0
68,64000,18600,12,1.9,0,29.1,bon,immobilier,0
66,53300,18100,48,4.9,3,8.5,bon,immobilier,0
26,64000,22000,84,4.3,2,4.9,bon,immobilier,0
58,48600,42600,84,3.4,2,12.5,bon,auto,0
62,50400,35800,36,1.6,2,23.7,bon,personnel,0
54,47100,79400,24,0.2,2,80.0,bon,revolving,0
60,56100,62800,36,4.9,5,37.3,bon,immobilier,0
61,15000,105800,240,11.0,4,35.3,neutre,personnel,0
42,17100,39800,36,9.9,4,77.6,neutre,personnel,1
22,25100,39300,48,6.8,3,39.1,bon,auto,0
42,34000,19100,24,4.6,4,28.1,mauvais,immobilier,0
30,44100,48000,84,10.0,3,15.5,mauvais,personnel,1
25,42700,17000,48,2.5,5,10.0,neutre,revolving,0
26,63500,9600,24,0.1,0,7.6,neutre,immobilier,0
54,64500,78300,48,4.8,4,30.3,bon,immobilier,0
45,23500,11200,84,1.1,2,6.8,bon,personnel,0
46,40900,36600,48,1.3,1,22.4,bon,immobilier,0
57,23800,14500,240,8.4,3,3.0,bon,personnel,0
47,33100,59200,120,2.2,5,17.9,bon,personnel,0
51,42700,65100,60,4.9,1,30.5,mauvais,revolving,0
24,15000,39000,180,19.8,2,17.3,mauvais,personnel,0
62,121300,64400,120,15.8,1,5.3,bon,personnel,0
42,48200,27000,48,7.5,4,14.0,neutre,immobilier,0
27,27000,128500,84,9.1,3,68.0,mauvais,auto,1
60,95200,45400,60,8.2,1,9.5,neutre,personnel,0
56,30500,14300,60,3.4,5,9.4,bon,personnel,1
22,38800,28200,60,7.7,1,14.5,mauvais,personnel,0
29,28500,24200,120,5.4,0,8.5,neutre,auto,0
20,83000,22600,180,10.9,1,1.8,bon,auto,0
33,34500,8400,36,1.9,1,8.1,bon,immobilier,0
24,39100,35300,60,13.8,1,18.1,neutre,auto,0
55,66300,10200,60,8.4,0,3.1,bon,auto,0
46,48700,4600,120,1.0,5,0.9,mauvais,personnel,0
69,35300,21100,48,9.8,1,14.9,neutre,auto,0
57,63300,15800,36,25.8,5,8.3,bon,personnel,0
50,129200,14700,36,2.7,4,3.8,bon,revolving,0
45,42600,3100,24,2.5,4,3.6,bon,immobilier,0
22,38500,14800,24,7.6,1,19.2,bon,auto,0
23,39500,23800,36,10.7,3,20.1,neutre,immobilier,0
50,69900,17300,24,6.9,2,12.4,mauvais,immobilier,0
20,26900,35300,120,0.6,2,13.1,neutre,auto,0
22,31600,71300,48,0.4,5,56.4,bon,personnel,0
30,16800,38600,48,5.7,5,57.4,mauvais,immobilier,0
64,20100,55200,84,3.5,2,39.2,mauvais,personnel,0
42,28000,58500,36,8.2,0,69.6,mauvais,auto,0
55,35300,13200,84,3.1,3,5.3,bon,personnel,0
40,88000,36600,120,5.3,5,4.2,bon,immobilier,0
28,47500,54000,48,11.1,5,28.4,neutre,revolving,0
38,23000,19800,48,1.4,2,21.5,bon,auto,1
24,25200,15500,36,5.1,3,20.5,bon,immobilier,0
58,72200,39000,48,5.8,5,13.5,neutre,immobilier,0
29,63800,9500,60,2.5,1,3.0,mauvais,immobilier,0
38,36800,12600,36,0.3,1,11.4,bon,personnel,0
69,29100,16900,48,10.8,0,14.5,neutre,auto,0
49,63700,36900,48,2.1,3,14.5,bon,revolving,0
42,22100,31400,12,0.6,5,80.0,neutre,auto,1
47,44200,55400,36,1.5,1,41.8,bon,revolving,1
59,113100,14100,60,0.1,5,2.5,bon,revolving,0
32,40200,13600,12,14.2,3,33.8,neutre,immobilier,0
51,24600,38800,84,6.6,1,22.5,neutre,immobilier,0
63,44600,15400,180,0.1,5,2.3,neutre,immobilier,0
48,28700,17600,84,12.6,3,8.8,bon,personnel,0
42,18100,7300,36,5.9,3,13.4,bon,personnel,0
27,51600,33000,48,0.0,0,16.0,bon,personnel,0
32,63500,79100,60,6.4,3,24.9,neutre,immobilier,0
67,31100,13100,60,0.5,1,8.4,neutre,immobilier,0
47,30100,55000,240,9.5,2,9.1,bon,personnel,0
35,22500,25800,48,3.0,5,28.7,bon,personnel,0
40,33700,7800,36,4.9,5,7.7,bon,auto,0
48,27400,14400,48,8.3,2,13.1,bon,immobilier,0
46,21900,13800,180,4.9,1,4.2,bon,auto,1
54,93500,21600,60,3.9,1,4.6,mauvais,personnel,0
32,45900,36100,120,9.1,1,7.9,bon,immobilier,0
52,48300,98100,84,5.7,3,29.0,bon,personnel,0
42,56500,9900,240,6.3,5,0.9,neutre,revolving,0
